Date,Close/Last,Volume,Open,High,Low
01/10/2025,$468.05,1127790,$468.00,$471.59,$465.73
01/08/2025,$468.85,998673,$463.50,$469.22,$461.24
01/07/2025,$463.96,1276844,$465.72,$473.415,$462.94
01/06/2025,$466.00,1698606,$478.75,$480.00,$465.86
01/03/2025,$481.82,817601,$481.42,$483.9224,$480.91
01/02/2025,$482.25,953946,$485.94,$489.72,$481.4201
12/31/2024,$485.94,731985,$484.38,$486.53,$482.00
12/30/2024,$483.37,887811,$486.00,$486.55,$481.85
12/27/2024,$488.97,820791,$488.38,$493.40,$486.38
12/26/2024,$489.98,662456,$488.00,$493.4699,$486.27
12/24/2024,$488.13,375892,$486.06,$488.73,$484.01
12/23/2024,$486.49,1053854,$487.43,$488.8534,$481.83
12/20/2024,$489.02,3973490,$479.45,$489.02,$477.77
12/19/2024,$479.66,1250426,$480.00,$484.00,$477.305
12/18/2024,$482.94,1424702,$489.50,$490.24,$482.41
12/17/2024,$490.61,1354504,$489.055,$493.00,$487.76
12/16/2024,$491.65,1483720,$494.80,$494.80,$490.15
12/13/2024,$494.65,990249,$495.57,$499.2222,$492.18
12/12/2024,$496.58,1863009,$500.00,$501.095,$488.71
12/11/2024,$504.24,1307967,$513.80,$514.00,$503.305
12/10/2024,$512.94,1178870,$509.16,$514.6099,$508.10
12/09/2024,$510.01,1170477,$511.19,$516.3608,$508.55
12/06/2024,$513.03,1285011,$515.72,$517.44,$509.60
12/05/2024,$517.48,1113691,$517.42,$520.56,$514.01
12/04/2024,$517.50,1543010,$516.13,$519.826,$513.14
12/03/2024,$517.00,1188389,$520.14,$521.50,$516.2501
12/02/2024,$520.34,1115967,$525.25,$526.785,$519.30
11/29/2024,$529.41,658246,$527.77,$529.48,$524.59
11/27/2024,$525.75,890394,$523.54,$529.99,$523.17
11/26/2024,$521.45,1345788,$519.39,$524.06,$519.39
11/25/2024,$521.89,3613491,$532.98,$534.16,$514.90
11/22/2024,$542.22,1311155,$545.00,$546.00,$539.92
11/21/2024,$542.01,1321954,$535.14,$544.68,$533.715
11/20/2024,$534.73,994374,$534.18,$535.23,$529.20
11/19/2024,$533.26,936050,$537.08,$539.32,$531.21
11/18/2024,$530.96,1298755,$536.40,$537.98,$528.738
11/15/2024,$534.83,1757312,$537.87,$542.54,$531.4237
11/14/2024,$538.99,1972732,$561.35,$561.35,$533.785
11/13/2024,$557.73,1118648,$564.00,$565.00,$556.3301
11/12/2024,$565.96,1133912,$574.32,$576.43,$564.80
11/11/2024,$570.58,1171364,$570.22,$576.1499,$569.80
11/08/2024,$564.56,1166089,$555.47,$566.8099,$554.72
11/07/2024,$551.84,818596,$555.00,$556.9999,$549.67
11/06/2024,$551.82,1751305,$561.40,$561.40,$540.0001
11/05/2024,$546.75,610142,$545.00,$547.17,$542.00
11/04/2024,$543.10,827556,$545.70,$548.81,$540.41
11/01/2024,$545.35,792756,$548.00,$549.33,$544.62
10/31/2024,$546.05,1245472,$547.04,$551.6799,$542.675
10/30/2024,$545.94,1005163,$546.90,$551.26,$543.20
10/29/2024,$546.80,1041740,$552.80,$553.40,$546.41
10/28/2024,$555.17,1278667,$563.00,$563.155,$554.495
10/25/2024,$562.29,1077563,$566.70,$569.9799,$561.10
10/24/2024,$564.21,1102782,$570.73,$573.93,$564.18
10/23/2024,$571.10,1402177,$577.02,$582.18,$571.00
10/22/2024,$576.98,2259193,$606.90,$608.34,$574.0001
10/21/2024,$614.61,1017480,$615.64,$618.95,$611.36
10/18/2024,$611.81,864086,$611.39,$613.3699,$608.49
10/17/2024,$609.62,617493,$612.83,$614.4799,$607.24
10/16/2024,$612.83,549404,$603.00,$613.01,$602.62
10/15/2024,$605.00,849839,$612.50,$614.62,$603.72
10/14/2024,$610.87,562291,$606.00,$611.99,$603.7752
10/11/2024,$604.17,526025,$600.58,$604.55,$600.0871
10/10/2024,$597.49,853770,$606.11,$607.29,$596.22
10/09/2024,$605.11,543837,$606.71,$607.14,$603.02
10/08/2024,$608.05,571794,$607.22,$610.7499,$603.09
10/07/2024,$605.54,1102382,$607.00,$611.59,$604.00
10/04/2024,$605.13,560051,$603.66,$606.29,$599.32
10/03/2024,$605.82,856577,$604.44,$609.00,$601.0001
10/02/2024,$603.20,1192488,$604.94,$610.00,$601.4225
10/01/2024,$605.86,2356212,$586.12,$611.49,$581.91
09/30/2024,$584.56,975501,$584.14,$584.95,$579.21
09/27/2024,$582.36,848122,$577.65,$584.0734,$575.33
09/26/2024,$577.40,746294,$575.00,$582.53,$574.44
09/25/2024,$577.94,844517,$581.56,$583.75,$576.8648
09/24/2024,$578.63,690123,$578.93,$581.16,$576.15
09/23/2024,$580.51,884699,$571.50,$581.75,$570.82
09/20/2024,$571.92,3794353,$563.08,$573.50,$562.94
