Date,Close/Last,Volume,Open,High,Low
10/25/2024,$385.97,1606883,$389.61,$392.03,$384.31
10/24/2024,$387.06,1844245,$386.95,$388.36,$382.219
10/23/2024,$385.73,1501236,$386.95,$390.03,$382.6933
10/22/2024,$388.46,1523872,$389.73,$391.29,$385.725
10/21/2024,$390.48,2376089,$392.29,$393.15,$389.24
10/18/2024,$393.86,3024091,$396.25,$396.45,$389.72
10/17/2024,$394.49,1561648,$395.15,$397.12,$393.16
10/16/2024,$393.62,1551797,$387.40,$394.60,$386.925
10/15/2024,$387.99,2715320,$390.63,$392.47,$387.59
10/14/2024,$393.95,3006132,$393.39,$396.29,$386.87
10/11/2024,$402.02,2110351,$396.64,$403.60,$396.64
10/10/2024,$396.64,1331845,$395.18,$396.96,$390.50
10/09/2024,$396.19,1757882,$388.17,$396.60,$387.5001
10/08/2024,$387.96,2438847,$394.26,$395.00,$384.8488
10/07/2024,$398.25,2224513,$396.45,$401.17,$396.1385
10/04/2024,$397.09,1675430,$396.72,$397.46,$391.85
10/03/2024,$391.09,1866089,$392.34,$394.00,$388.72
10/02/2024,$394.05,1768062,$391.98,$395.66,$388.6357
10/01/2024,$392.39,2091388,$391.27,$395.485,$386.63
09/30/2024,$391.12,2251585,$389.38,$392.755,$386.82
09/27/2024,$391.08,2683768,$391.00,$395.56,$389.1382
09/26/2024,$390.96,3906800,$390.01,$397.22,$386.20
09/25/2024,$378.25,2661536,$387.00,$388.64,$377.92
09/24/2024,$385.93,4024264,$380.00,$389.43,$379.50
09/23/2024,$371.17,2442816,$368.99,$372.97,$366.975
09/20/2024,$368.82,5440526,$370.40,$371.45,$365.84
09/19/2024,$373.31,4066612,$363.00,$374.69,$361.27
09/18/2024,$355.12,1990660,$355.00,$361.63,$352.32
09/17/2024,$353.69,2088589,$350.00,$354.58,$349.2352
09/16/2024,$347.96,1648247,$348.35,$351.46,$344.29
09/13/2024,$345.31,2518723,$342.42,$347.22,$340.3541
09/12/2024,$339.58,1747566,$335.28,$341.04,$333.68
09/11/2024,$335.00,1934695,$333.00,$335.48,$326.11
09/10/2024,$334.16,1869324,$335.11,$335.75,$329.39
09/09/2024,$334.04,2355801,$333.91,$336.36,$332.97
09/06/2024,$329.36,2676623,$334.20,$338.62,$328.12
09/05/2024,$333.56,2525491,$336.02,$336.485,$330.56
09/04/2024,$336.75,2782497,$338.59,$340.85,$335.29
09/03/2024,$340.24,3107219,$352.21,$352.63,$338.4001
08/30/2024,$356.10,2974052,$352.59,$356.24,$349.83
08/29/2024,$351.64,1664658,$351.22,$356.46,$347.49
08/28/2024,$348.20,1514474,$350.59,$354.43,$345.84
08/27/2024,$351.12,1211040,$350.35,$351.72,$347.10
08/26/2024,$351.16,1718059,$349.81,$354.41,$348.935
08/23/2024,$348.41,2183912,$344.97,$349.5439,$343.07
08/22/2024,$342.36,2021578,$343.00,$345.14,$341.77
08/21/2024,$342.97,1433163,$344.58,$345.60,$341.85
08/20/2024,$343.30,1479542,$345.00,$346.17,$341.82
08/19/2024,$344.65,2252755,$343.68,$346.10,$343.30
08/16/2024,$343.48,2483755,$345.25,$345.84,$340.7601
08/15/2024,$345.64,3232783,$344.50,$347.64,$340.79
08/14/2024,$337.59,1610888,$339.60,$341.79,$334.60
08/13/2024,$338.80,1503929,$337.18,$339.52,$333.73
08/12/2024,$336.03,2127606,$338.26,$339.845,$333.595
08/09/2024,$338.26,1668078,$336.00,$338.50,$332.48
08/08/2024,$336.16,2268337,$330.00,$336.4299,$327.61
08/07/2024,$325.80,3011727,$333.51,$335.18,$324.45
08/06/2024,$326.44,5071715,$314.05,$332.17,$310.50
08/05/2024,$316.80,4681329,$309.00,$320.58,$307.05
08/02/2024,$320.87,4246740,$322.75,$323.40,$317.66
08/01/2024,$331.52,3747881,$346.30,$349.83,$328.0794
07/31/2024,$346.20,2568331,$345.35,$350.99,$340.85
07/30/2024,$341.72,1970785,$343.66,$345.715,$338.62
07/29/2024,$344.53,2190368,$350.18,$351.38,$343.13
07/26/2024,$350.48,1894930,$348.64,$352.94,$346.88
07/25/2024,$344.30,3291486,$335.51,$348.20,$333.95
07/24/2024,$336.04,2835754,$342.95,$344.82,$335.45
07/23/2024,$344.17,2027837,$345.73,$348.66,$341.38
07/22/2024,$347.87,2659572,$348.00,$348.73,$341.375
07/19/2024,$347.63,3462657,$355.35,$356.4854,$346.69
07/18/2024,$356.03,3876297,$356.50,$369.23,$355.75
07/17/2024,$357.80,3060996,$358.97,$362.685,$356.20
07/16/2024,$360.58,4636980,$346.83,$362.28,$345.26
07/15/2024,$345.77,3394255,$339.10,$347.90,$337.84
07/12/2024,$335.59,2451399,$334.95,$338.23,$333.43
07/11/2024,$331.13,3016860,$330.00,$334.43,$329.30
07/10/2024,$328.48,2904464,$326.10,$328.48,$321.64
07/09/2024,$326.06,1896255,$328.54,$330.12,$325.83
07/08/2024,$329.06,1913367,$330.36,$333.26,$327.14
07/05/2024,$328.35,2280941,$331.57,$333.44,$326.63
07/03/2024,$330.61,1352181,$328.26,$331.41,$328.26
07/02/2024,$327.76,2119862,$328.00,$330.09,$325.58
07/01/2024,$329.08,2950343,$335.11,$335.29,$325.37
06/28/2024,$333.10,8891479,$328.51,$334.19,$328.32
06/27/2024,$327.46,1995103,$326.03,$329.23,$324.67
06/26/2024,$326.73,2198622,$326.25,$327.71,$323.78
06/25/2024,$327.40,2995905,$328.01,$329.47,$324.37
06/24/2024,$330.00,2447399,$329.36,$333.67,$326.07
06/21/2024,$327.84,8265206,$330.53,$330.55,$326.18
06/20/2024,$329.13,4463440,$325.06,$331.10,$324.58
06/18/2024,$325.14,3275381,$323.05,$325.60,$321.00
06/17/2024,$322.40,3198913,$321.47,$323.84,$318.88
06/14/2024,$321.47,4195333,$321.39,$322.675,$315.85
06/13/2024,$326.36,3183935,$327.50,$327.89,$321.45
06/12/2024,$328.73,4817488,$333.15,$335.17,$326.00
06/11/2024,$327.31,3247002,$327.76,$328.64,$323.725
06/10/2024,$329.61,2640555,$328.71,$331.91,$328.44
06/07/2024,$328.94,2499318,$326.20,$332.8799,$323.7176
06/06/2024,$328.29,2452154,$330.22,$331.03,$327.09
06/05/2024,$329.45,2616330,$329.48,$331.27,$326.70
06/04/2024,$327.57,3706638,$328.71,$330.33,$324.5001
06/03/2024,$331.36,3878646,$340.87,$341.40,$325.75
05/31/2024,$338.52,8319505,$339.34,$340.885,$335.06
05/30/2024,$339.25,2746084,$338.47,$344.55,$338.47
05/29/2024,$338.11,3040026,$345.00,$345.31,$337.72
05/28/2024,$346.47,2264877,$348.00,$349.2317,$344.40
05/24/2024,$348.90,2635223,$352.64,$353.91,$346.68
05/23/2024,$350.70,2749157,$360.40,$361.34,$348.79
05/22/2024,$355.94,2104298,$358.50,$359.20,$352.56
05/21/2024,$359.07,1841136,$362.26,$363.24,$357.50
05/20/2024,$362.75,2247917,$356.40,$364.4299,$354.77
05/17/2024,$356.27,2104332,$352.97,$356.41,$351.56
05/16/2024,$350.72,2821686,$356.75,$358.77,$349.61
05/15/2024,$360.04,1913878,$361.47,$363.31,$358.12
05/14/2024,$358.18,1563528,$357.72,$360.61,$357.03
